"input.source","input.name","input.ap","input.states","input.edges","input.transitions","input.acc_sets","input.scc","input.nondetstates","input.nondeterministic","input.alternating","tool","exit_status","exit_code","time","output.ap","output.states","output.edges","output.transitions","output.acc_sets","output.scc","output.nondetstates","output.nondeterministic","output.alternating"
"data/automata/random/TGBA.hoa:253.1-282.7",,2,6,15,15,2,1,1,1,0,"SimCo_SCC","ok",0,0.0985517,2,106,596,596,1,28,43,1,0
"data/automata/random/TGBA.hoa:253.1-282.7",,2,6,15,15,2,1,1,1,0,"SimCo_EarlyTaint","ok",0,0.13774,2,291,1592,1592,1,72,107,1,0
"data/automata/random/TGBA.hoa:253.1-282.7",,2,6,15,15,2,1,1,1,0,"SimCo_Merge","ok",0,0.1473,2,265,1488,1488,1,65,107,1,0
"data/automata/random/TGBA.hoa:253.1-282.7",,2,6,15,15,2,1,1,1,0,"SimCo_RoundRobin","ok",0,0.147118,2,292,1596,1596,1,73,107,1,0
"data/automata/random/TGBA.hoa:283.1-304.7",,2,4,9,9,2,1,2,1,0,"SimCo_Base","ok",0,0.0724691,2,94,508,508,1,52,33,1,0
"data/automata/random/TGBA.hoa:283.1-304.7",,2,4,9,9,2,1,2,1,0,"SimCo_Skip","ok",0,0.068046,2,71,404,404,1,41,33,1,0
"data/automata/random/TGBA.hoa:283.1-304.7",,2,4,9,9,2,1,2,1,0,"SimCo_Jump","ok",0,0.0732425,2,94,508,508,1,52,33,1,0
"data/automata/random/TGBA.hoa:283.1-304.7",,2,4,9,9,2,1,2,1,0,"SimCo_SCC","ok",0,0.0608582,2,41,236,236,1,24,18,1,0
"data/automata/random/TGBA.hoa:283.1-304.7",,2,4,9,9,2,1,2,1,0,"SimCo_EarlyTaint","ok",0,0.0742857,2,99,528,528,1,55,33,1,0
"data/automata/random/TGBA.hoa:283.1-304.7",,2,4,9,9,2,1,2,1,0,"SimCo_Merge","ok",0,0.081072,2,94,508,508,1,52,33,1,0
"data/automata/random/TGBA.hoa:283.1-304.7",,2,4,9,9,2,1,2,1,0,"SimCo_RoundRobin","ok",0,0.0745578,2,100,532,532,1,55,33,1,0
"data/automata/random/TGBA.hoa:305.1-327.7",,2,5,9,9,2,2,2,1,0,"SimCo_Base","ok",0,0.0595867,2,55,292,292,1,34,18,1,0
"data/automata/random/TGBA.hoa:305.1-327.7",,2,5,9,9,2,2,2,1,0,"SimCo_Skip","ok",0,0.0522001,2,36,204,204,1,24,18,1,0
"data/automata/random/TGBA.hoa:305.1-327.7",,2,5,9,9,2,2,2,1,0,"SimCo_Jump","ok",0,0.0564462,2,55,292,292,1,34,18,1,0
"data/automata/random/TGBA.hoa:305.1-327.7",,2,5,9,9,2,2,2,1,0,"SimCo_SCC","ok",0,0.0510006,2,25,144,144,1,16,11,1,0
"data/automata/random/TGBA.hoa:305.1-327.7",,2,5,9,9,2,2,2,1,0,"SimCo_EarlyTaint","ok",0,0.0596135,2,63,324,324,1,39,18,1,0
"data/automata/random/TGBA.hoa:305.1-327.7",,2,5,9,9,2,2,2,1,0,"SimCo_Merge","ok",0,0.0565178,2,55,292,292,1,34,18,1,0
"data/automata/random/TGBA.hoa:305.1-327.7",,2,5,9,9,2,2,2,1,0,"SimCo_RoundRobin","ok",0,0.0640459,2,70,352,352,1,46,18,1,0
"data/automata/random/TGBA.hoa:328.1-355.7",,2,6,13,13,2,1,1,1,0,"SimCo_Base","ok",0,0.222083,2,420,2164,2164,1,173,121,1,0
"data/automata/random/TGBA.hoa:328.1-355.7",,2,6,13,13,2,1,1,1,0,"SimCo_Skip","ok",0,0.18035,2,322,1754,1754,1,130,121,1,0
"data/automata/random/TGBA.hoa:328.1-355.7",,2,6,13,13,2,1,1,1,0,"SimCo_Jump","ok",0,0.250797,2,519,2476,2476,1,259,100,1,0
"data/automata/random/TGBA.hoa:328.1-355.7",,2,6,13,13,2,1,1,1,0,"SimCo_SCC","ok",0,0.124026,2,143,772,772,1,61,50,1,0
"data/automata/random/TGBA.hoa:328.1-355.7",,2,6,13,13,2,1,1,1,0,"SimCo_EarlyTaint","ok",0,0.227904,2,454,2300,2300,1,193,121,1,0
"data/automata/random/TGBA.hoa:328.1-355.7",,2,6,13,13,2,1,1,1,0,"SimCo_Merge","ok",0,0.221511,2,414,2140,2140,1,168,121,1,0
"data/automata/random/TGBA.hoa:328.1-355.7",,2,6,13,13,2,1,1,1,0,"SimCo_RoundRobin","ok",0,0.22396,2,451,2288,2288,1,198,121,1,0
"data/automata/random/TGBA.hoa:356.1-376.7",,2,4,8,8,2,1,1,1,0,"SimCo_Base","ok",0,0.0898364,2,116,652,652,1,50,47,1,0
"data/automata/random/TGBA.hoa:356.1-376.7",,2,4,8,8,2,1,1,1,0,"SimCo_Skip","ok",0,0.0751298,2,91,520,520,1,45,47,1,0
"data/automata/random/TGBA.hoa:356.1-376.7",,2,4,8,8,2,1,1,1,0,"SimCo_Jump","ok",0,0.0746845,2,105,584,584,1,48,41,1,0
"data/automata/random/TGBA.hoa:356.1-376.7",,2,4,8,8,2,1,1,1,0,"SimCo_SCC","ok",0,0.0707245,2,60,340,340,1,25,25,1,0
"data/automata/random/TGBA.hoa:356.1-376.7",,2,4,8,8,2,1,1,1,0,"SimCo_EarlyTaint","ok",0,0.0782388,2,116,652,652,1,50,47,1,0
"data/automata/random/TGBA.hoa:356.1-376.7",,2,4,8,8,2,1,1,1,0,"SimCo_Merge","ok",0,0.080936,2,116,652,652,1,50,47,1,0
"data/automata/random/TGBA.hoa:356.1-376.7",,2,4,8,8,2,1,1,1,0,"SimCo_RoundRobin","ok",0,0.0807647,2,116,652,652,1,50,47,1,0
"data/automata/random/TGBA.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SimCo_Base","ok",0,0.111144,2,174,948,948,1,65,63,1,0
"data/automata/random/TGBA.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SimCo_Skip","ok",0,0.107625,2,133,768,768,1,45,63,1,0
"data/automata/random/TGBA.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SimCo_Jump","ok",0,0.108724,2,174,948,948,1,65,63,1,0
"data/automata/random/TGBA.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SimCo_SCC","ok",0,0.0689488,2,46,264,264,1,18,20,1,0
"data/automata/random/TGBA.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SimCo_EarlyTaint","ok",0,0.111925,2,169,928,928,1,63,63,1,0
"data/automata/random/TGBA.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SimCo_Merge","ok",0,0.11415,2,174,948,948,1,65,63,1,0
"data/automata/random/TGBA.hoa:377.1-402.7",,2,5,12,12,2,1,3,1,0,"SimCo_RoundRobin","ok",0,0.108071,2,174,948,948,1,66,63,1,0
"data/automata/random/TGBA.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SimCo_Base","ok",0,0.759986,2,1479,7276,7276,1,722,340,1,0
"data/automata/random/TGBA.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SimCo_Skip","ok",0,0.582785,2,1082,5380,5380,1,498,340,1,0
"data/automata/random/TGBA.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SimCo_Jump","ok",0,0.722536,2,1479,7276,7276,1,722,340,1,0
"data/automata/random/TGBA.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SimCo_SCC","ok",0,0.284212,2,352,1812,1812,1,166,101,1,0
"data/automata/random/TGBA.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SimCo_EarlyTaint","ok",0,0.73759,2,1506,7384,7384,1,739,340,1,0
"data/automata/random/TGBA.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SimCo_Merge","ok",0,0.702326,2,1325,6660,6660,1,649,340,1,0
"data/automata/random/TGBA.hoa:403.1-434.7",,2,7,16,16,2,1,3,1,0,"SimCo_RoundRobin","ok",0,0.759685,2,1587,7708,7708,1,820,340,1,0
"data/automata/random/TGBA.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SimCo_Base","ok",0,0.340995,2,689,3500,3500,1,274,186,1,0
"data/automata/random/TGBA.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SimCo_Skip","ok",0,0.275136,2,507,2651,2651,1,197,186,1,0
"data/automata/random/TGBA.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SimCo_Jump","ok",0,0.3475,2,700,3552,3552,1,279,188,1,0
"data/automata/random/TGBA.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SimCo_SCC","ok",0,0.158432,2,183,980,980,1,81,62,1,0
"data/automata/random/TGBA.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SimCo_EarlyTaint","ok",0,0.341989,2,682,3472,3472,1,257,186,1,0
"data/automata/random/TGBA.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SimCo_Merge","ok",0,0.33137,2,652,3352,3352,1,261,186,1,0
"data/automata/random/TGBA.hoa:435.1-469.7",,2,7,19,19,2,1,2,1,0,"SimCo_RoundRobin","ok",0,0.336339,2,687,3492,3492,1,291,186,1,0
"data/automata/random/TGBA.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SimCo_Base","ok",0,0.128491,2,238,1296,1296,1,82,86,1,0
"data/automata/random/TGBA.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SimCo_Skip","ok",0,0.114453,2,186,1078,1078,1,63,86,1,0
"data/automata/random/TGBA.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SimCo_Jump","ok",0,0.143641,2,277,1424,1424,1,116,79,1,0
"data/automata/random/TGBA.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SimCo_SCC","ok",0,0.0794075,2,73,420,420,1,28,32,1,0
"data/automata/random/TGBA.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SimCo_EarlyTaint","ok",0,0.126994,2,245,1324,1324,1,91,86,1,0
"data/automata/random/TGBA.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SimCo_Merge","ok",0,0.128985,2,238,1296,1296,1,82,86,1,0
"data/automata/random/TGBA.hoa:470.1-501.7",,2,7,16,16,2,1,1,1,0,"SimCo_RoundRobin","ok",0,0.126178,2,248,1336,1336,1,94,86,1,0
"data/automata/random/TGBA.hoa:502.1-533.7",,2,7,16,16,2,1,3,1,0,"SimCo_Base","ok",0,0.253172,2,518,2664,2664,1,145,148,1,0
"data/automata/random/TGBA.hoa:502.1-533.7",,2,7,16,16,2,1,3,1,0,"SimCo_Skip","ok",0,0.208449,2,412,2173,2173,1,116,148,1,0
"data/automata/random/TGBA.hoa:502.1-533.7",,2,7,16,16,2,1,3,1,0,"SimCo_Jump","ok",0,0.246037,2,518,2664,2664,1,145,148,1,0
"data/automata/random/TGBA.hoa:502.1-533.7",,2,7,16,16,2,1,3,1,0,"SimCo_SCC","ok",0,0.134477,2,147,776,776,1,46,47,1,0
"data/automata/random/TGBA.hoa:502.1-533.7",,2,7,16,16,2,1,3,1,0,"SimCo_EarlyTaint","ok",0,0.267238,2,561,2836,2836,1,173,148,1,0
"data/automata/random/TGBA.hoa:502.1-533.7",,2,7,16,16,2,1,3,1,0,"SimCo_Merge","ok",0,0.281851,2,507,2620,2620,1,143,148,1,0
"data/automata/random/TGBA.hoa:502.1-533.7",,2,7,16,16,2,1,3,1,0,"SimCo_RoundRobin","ok",0,0.301175,2,597,2980,2980,1,209,148,1,0
"data/automata/random/TGBA.hoa:534.1-567.7",,2,7,18,18,2,1,2,1,0,"SimCo_Base","ok",0,0.820785,2,1012,4668,4668,1,510,155,1,0
"data/automata/random/TGBA.hoa:534.1-567.7",,2,7,18,18,2,1,2,1,0,"SimCo_Skip","ok",0,0.641116,2,665,2952,2952,1,324,155,1,0
"data/automata/random/TGBA.hoa:534.1-567.7",,2,7,18,18,2,1,2,1,0,"SimCo_Jump","ok",0,0.56435,2,1006,4632,4632,1,507,152,1,0
"data/automata/random/TGBA.hoa:534.1-567.7",,2,7,18,18,2,1,2,1,0,"SimCo_SCC","ok",0,0.233893,2,243,1176,1176,1,123,51,1,0
