input.source,input.name,input.ap,input.states,input.edges,input.transitions,input.acc_sets,input.scc,input.nondetstates,input.nondeterministic,input.alternating,tool,exit_status,exit_code,time,output.ap,output.states,output.edges,output.transitions,output.acc_sets,output.scc,output.nondetstates,output.nondeterministic,output.alternating
data/automata/random/FINLESS.hoa:5917.1-6013.7,,6,23,66,66,6,5,7,1,0,SimCo+,ok,0,7.04855,6,188,977,16064,1,48,63,1,0
data/automata/random/FINLESS.hoa:5917.1-6013.7,,6,23,66,66,6,5,7,1,0,Kofola,ok,0,0.0101028,6,53,244,2915,3,11,16,1,0
data/automata/random/FINLESS.hoa:5917.1-6013.7,,6,23,66,66,6,5,7,1,0,Seminator,ok,0,0.0765643,6,89,304,2352,1,2,38,1,0
data/automata/random/FINLESS.hoa:5917.1-6013.7,,6,23,66,66,6,5,7,1,0,Autfilt,ok,0,0.00528011,6,104,362,4119,1,26,22,1,0
data/automata/random/FINLESS.hoa:6014.1-6056.7,,6,12,23,23,7,9,1,1,0,SimCo,ok,0,68.0399,6,1795,135040,135040,8,1503,315,1,0
data/automata/random/FINLESS.hoa:6014.1-6056.7,,6,12,23,23,7,9,1,1,0,SimCo+,ok,0,3.68664,6,68,287,6016,1,49,26,1,0
data/automata/random/FINLESS.hoa:6014.1-6056.7,,6,12,23,23,7,9,1,1,0,Kofola,ok,0,0.00486628,6,8,21,512,1,5,0,0,0
data/automata/random/FINLESS.hoa:6014.1-6056.7,,6,12,23,23,7,9,1,1,0,Seminator,ok,0,0.00775186,6,8,21,512,1,5,0,0,0
data/automata/random/FINLESS.hoa:6014.1-6056.7,,6,12,23,23,7,9,1,1,0,Autfilt,ok,0,0.00392783,6,9,25,576,1,5,0,0,0
data/automata/random/FINLESS.hoa:6508.1-6543.7,,6,10,18,18,3,2,4,1,0,SimCo,ok,0,4.18067,6,294,23936,23936,2,113,80,1,0
data/automata/random/FINLESS.hoa:6508.1-6543.7,,6,10,18,18,3,2,4,1,0,SimCo+,ok,0,1.01515,6,63,205,5056,1,20,16,1,0
data/automata/random/FINLESS.hoa:6508.1-6543.7,,6,10,18,18,3,2,4,1,0,Kofola,ok,0,0.00555817,6,24,76,1551,1,6,12,1,0
data/automata/random/FINLESS.hoa:6508.1-6543.7,,6,10,18,18,3,2,4,1,0,Seminator,ok,0,0.011904,6,22,48,786,1,7,5,1,0
data/automata/random/FINLESS.hoa:6508.1-6543.7,,6,10,18,18,3,2,4,1,0,Autfilt,ok,0,0.00324319,6,27,59,797,1,8,5,1,0
data/automata/random/FINLESS.hoa:6679.1-6725.7,,6,13,26,26,3,5,3,1,0,SimCo,ok,0,4.26842,6,270,22144,22144,2,101,76,1,0
data/automata/random/FINLESS.hoa:6679.1-6725.7,,6,13,26,26,3,5,3,1,0,SimCo+,ok,0,1.15491,6,66,270,5824,1,28,25,1,0
data/automata/random/FINLESS.hoa:6679.1-6725.7,,6,13,26,26,3,5,3,1,0,Kofola,ok,0,0.0050665,6,15,45,962,2,4,3,1,0
data/automata/random/FINLESS.hoa:6679.1-6725.7,,6,13,26,26,3,5,3,1,0,Seminator,ok,0,0.00790372,6,12,32,583,1,6,3,1,0
data/automata/random/FINLESS.hoa:6679.1-6725.7,,6,13,26,26,3,5,3,1,0,Autfilt,ok,0,0.00368139,6,12,35,768,1,5,0,0,0
data/automata/random/FINLESS.hoa:6726.1-6782.7,,6,14,35,35,3,4,4,1,0,SimCo,ok,0,6.80406,6,394,31488,31488,2,114,98,1,0
data/automata/random/FINLESS.hoa:6726.1-6782.7,,6,14,35,35,3,4,4,1,0,SimCo+,ok,0,1.95614,6,95,454,8704,1,36,41,1,0
data/automata/random/FINLESS.hoa:6726.1-6782.7,,6,14,35,35,3,4,4,1,0,Kofola,ok,0,0.00530987,6,19,66,1222,2,4,6,1,0
data/automata/random/FINLESS.hoa:6726.1-6782.7,,6,14,35,35,3,4,4,1,0,Seminator,ok,0,0.0114014,6,26,77,992,1,5,11,1,0
data/automata/random/FINLESS.hoa:6726.1-6782.7,,6,14,35,35,3,4,4,1,0,Autfilt,ok,0,0.00354543,6,24,69,1164,1,8,4,1,0
data/automata/random/FINLESS.hoa:6801.1-6862.7,,6,18,36,36,8,8,4,1,0,SimCo+,ok,0,5.64711,6,117,475,9792,1,33,36,1,0
data/automata/random/FINLESS.hoa:6801.1-6862.7,,6,18,36,36,8,8,4,1,0,Kofola,ok,0,0.00660505,6,23,76,1483,2,4,8,1,0
data/automata/random/FINLESS.hoa:6801.1-6862.7,,6,18,36,36,8,8,4,1,0,Seminator,ok,0,0.0190185,6,27,69,1171,1,6,7,1,0
data/automata/random/FINLESS.hoa:6801.1-6862.7,,6,18,36,36,8,8,4,1,0,Autfilt,ok,0,0.00455235,6,40,111,1393,1,5,12,1,0
data/automata/random/FINLESS.hoa:7067.1-7157.7,,6,23,60,60,3,3,4,1,0,SimCo,ok,0,22.8173,6,1232,104000,104000,2,131,393,1,0
