"input.source","input.name","input.ap","input.states","input.edges","input.transitions","input.acc_sets","input.scc","input.nondetstates","input.nondeterministic","input.alternating","tool","exit_status","exit_code","time","output.ap","output.states","output.edges","output.transitions","output.acc_sets","output.scc","output.nondetstates","output.nondeterministic","output.alternating"
"data/automata/random/TGBA.hoa:728.1-742.7",,3,2,4,4,2,1,1,1,0,"SimCo_M_ET_RR","ok",0,0.0582514,3,27,296,296,1,20,10,1,0
"data/automata/random/TGBA.hoa:743.1-773.7",,3,7,15,15,2,1,1,1,0,"SimCo_S_J_SCC","ok",0,0.085172,3,48,544,544,1,20,20,1,0
"data/automata/random/TGBA.hoa:743.1-773.7",,3,7,15,15,2,1,1,1,0,"SimCo_S_J_M_SCC","ok",0,0.0896847,3,48,544,544,1,20,20,1,0
"data/automata/random/TGBA.hoa:743.1-773.7",,3,7,15,15,2,1,1,1,0,"SimCo_M_ET_RR","ok",0,0.0872123,3,70,768,768,1,29,26,1,0
"data/automata/random/TGBA.hoa:774.1-808.7",,3,7,19,19,2,1,2,1,0,"SimCo_S_J_SCC","ok",0,0.208032,3,136,1504,1504,1,41,52,1,0
"data/automata/random/TGBA.hoa:774.1-808.7",,3,7,19,19,2,1,2,1,0,"SimCo_S_J_M_SCC","ok",0,0.217329,3,136,1504,1504,1,41,52,1,0
"data/automata/random/TGBA.hoa:774.1-808.7",,3,7,19,19,2,1,2,1,0,"SimCo_M_ET_RR","ok",0,0.442178,3,509,5368,5368,1,154,162,1,0
"data/automata/random/TGBA.hoa:809.1-837.7",,3,6,14,14,2,1,2,1,0,"SimCo_S_J_SCC","ok",0,0.11472,3,68,760,760,1,25,27,1,0
"data/automata/random/TGBA.hoa:809.1-837.7",,3,6,14,14,2,1,2,1,0,"SimCo_S_J_M_SCC","ok",0,0.120523,3,68,760,760,1,25,27,1,0
"data/automata/random/TGBA.hoa:809.1-837.7",,3,6,14,14,2,1,2,1,0,"SimCo_M_ET_RR","ok",0,0.236303,3,249,2680,2680,1,93,86,1,0
"data/automata/random/TGBA.hoa:838.1-855.7",,3,4,5,5,2,1,0,0,0,"SimCo_S_J_SCC","ok",0,0.0564499,3,18,200,200,1,7,7,1,0
"data/automata/random/TGBA.hoa:838.1-855.7",,3,4,5,5,2,1,0,0,0,"SimCo_S_J_M_SCC","ok",0,0.0538078,3,18,200,200,1,7,7,1,0
"data/automata/random/TGBA.hoa:838.1-855.7",,3,4,5,5,2,1,0,0,0,"SimCo_M_ET_RR","ok",0,0.0490162,3,21,232,232,1,10,8,1,0
"data/automata/random/TGBA.hoa:856.1-887.7",,3,7,16,16,2,1,2,1,0,"SimCo_S_J_SCC","ok",0,0.108506,3,62,696,696,1,11,25,1,0
"data/automata/random/TGBA.hoa:856.1-887.7",,3,7,16,16,2,1,2,1,0,"SimCo_S_J_M_SCC","ok",0,0.107725,3,62,696,696,1,11,25,1,0
"data/automata/random/TGBA.hoa:856.1-887.7",,3,7,16,16,2,1,2,1,0,"SimCo_M_ET_RR","ok",0,0.262541,3,269,2872,2872,1,71,90,1,0
"data/automata/random/TGBA.hoa:888.1-903.7",,3,3,4,4,2,1,0,0,0,"SimCo_S_J_SCC","ok",0,0.049234,3,10,112,112,1,5,4,1,0
"data/automata/random/TGBA.hoa:888.1-903.7",,3,3,4,4,2,1,0,0,0,"SimCo_S_J_M_SCC","ok",0,0.0487685,3,10,112,112,1,5,4,1,0
"data/automata/random/TGBA.hoa:888.1-903.7",,3,3,4,4,2,1,0,0,0,"SimCo_M_ET_RR","ok",0,0.0476954,3,13,144,144,1,8,5,1,0
"data/automata/random/TGBA.hoa:904.1-937.7",,3,7,18,18,2,1,2,1,0,"SimCo_S_J_SCC","ok",0,0.195845,3,108,1200,1200,1,43,42,1,0
